deviceId,lat,lon,location
6240072114,24.390253,120.6536483,2
10248126724,24.214182,120.492652,2
10239386051,24.233359,120.481897,2
10240872207,24.220413,120.484292,2
10240416140,24.221026000000002,120.47214199999999,2
10243136164,24.223482999999998,120.47631899999999,2
10246102258,24.207912,120.4826185,2
7782112149,24.177469,120.5765712,2
10241218475,24.23078,120.50268999999999,2
10242646750,24.224951,120.499549,2
10241484288,24.188434,120.59353700000001,2
10256580700,24.213601999999998,120.49466299999999,2
10242598362,24.208428,120.489608,2
10240275398,24.217325,120.493793,2
10242340321,24.214513,120.469373,2
10266340000,24.222644,120.580666,2
10242247858,24.224018,120.554138,2
10249876890,24.24253,120.575597,2
10252783870,24.23219,120.553831,2
10253128546,24.21671,120.5691,2
10267398180,24.243025,120.61666699999999,2
10249276644,24.234439000000002,120.56676999999999,2
10244913793,24.249671,120.598478,2
10253565369,24.2596,120.574018,2
10240629640,24.263643,120.539975,2
10242009511,24.263959,120.53846999999999,2
10243540697,24.25751,120.52571,2
10244311954,24.2619,120.52753999999999,2
10241347900,24.257976,120.49674099999999,2
10244491842,24.269182999999998,120.530527,2
10241766010,24.242832999999997,120.503828,2
10241966726,24.26988,120.52866000000002,2
10242429139,24.236577,120.5044788,2
10243225590,24.239798,120.50258500000001,2
10247011851,24.219623000000002,120.699952,2
10244025543,24.210556,120.47484340000001,2
6207564493,24.221483,120.516754,2
10245703313,24.270039,120.752518,2
10253915817,24.228838,120.7210635,2
10266411032,24.242145999999998,120.735606,2
10251436077,24.275817,120.75774799999999,2
10248417464,24.261793,120.719875,2
10246934296,24.272861,120.75336999999999,2
10243642553,24.247296,120.720623,2
10245812926,24.254755,120.72328700000001,2
10246721324,24.252374,120.72961299999999,2
10245924980,24.249831,120.712934,2
10257280434,24.236657,120.735372,2
10240008501,24.270642000000002,120.74438400000001,2
10239544549,24.255582,120.743147,2
10239626131,24.240054999999998,120.70481000000001,2
10255540934,24.24458,120.83183999999999,2
10243467794,24.27046,120.86107,2
10260613719,24.236194,120.878212,2
10240176513,24.246715,120.843574,2
10247230633,24.22435,120.83845,2
10251957562,24.258291,120.831172,2
10241807377,24.265021,120.855554,2
