deviceId,lat,lon,location
9279394975,23.711585,120.59638600000001,1
6778107761,23.7229,120.50993000000001,1
6766983971,23.72739,120.51806,1
9277760172,23.714129,120.592545,1
6784992768,23.73938,120.54401000000001,1
6778502244,23.71708,120.50761999999999,1
6778965618,23.713639999999998,120.54543999999999,1
6777331683,23.720579999999998,120.50406000000001,1
6768600114,23.73956,120.54703,1
6773578921,23.74009,120.54851000000001,1
6775688383,23.7426,120.55046999999999,1
6772058355,23.73893,120.54538000000001,1
6784171382,23.72877,120.54088,1
6773851084,23.72636,120.51885,1
6770411818,23.71448,120.50433000000001,1
6770810569,23.7343,120.5409,1
6773753615,23.72039,120.50981999999999,1
6769098058,23.7256,120.51113000000001,1
9279226350,23.719198000000002,120.591054,1
9278127826,23.719207,120.59406200000001,1
6777817543,23.728920000000002,120.56407,1
6773249309,23.71546,120.50538999999999,1
6783896742,23.7181,120.50628999999999,1
6781426874,23.71912,120.50713999999999,1
6777051250,23.71511,120.50995,1
6774794898,23.72922,120.5389,1
6785075305,23.72298,120.50455,1
6777575550,23.71537,120.514,1
6776861840,23.738310000000002,120.55157,1
9277887832,23.719159,120.590001,1
6783249749,23.71906,120.50298000000001,1
6768732769,23.73963,120.55031000000001,1
6784019077,23.73226,120.56655,1
9277079680,23.712026,120.593223,1
6771447058,23.72614,120.56355,1
6781147782,23.74152,120.54745,1
9277694115,23.72157,120.599478,1
6775851917,23.72566,120.51756,1
6783425168,23.740389999999998,120.54196999999999,1
6773139031,23.7221,120.50333,1
9278315332,23.722764,120.59876200000001,1
6771137634,23.71631,120.51376,1
6782195138,23.7222,120.50993000000001,1
6775150810,23.71385,120.51069,1
6774619134,23.71634,120.51201999999999,1
6778393060,23.715889999999998,120.50315,1
6772146348,23.74087,120.54332,1
6775775001,23.73291,120.53733999999999,1
9278412789,23.7227,120.600248,1
9277112024,23.713295000000002,120.59279599999999,1
7989902710,23.728264000000003,120.51766200000002,1
6782633281,23.73944,120.53838,1
6782563460,23.7412,120.54966999999999,1
9281453454,23.71821,120.591971,1
6769446513,23.73016,120.54176000000001,1
9280227372,23.709833,120.59681699999999,1
6770639439,23.718510000000002,120.50173999999998,1
6775337779,23.73017,120.56493,1
6768505569,23.73985,120.54021999999999,1
6776354853,23.72639,120.51478999999999,1
6771397828,23.73699,120.54812,1
9279188169,23.723971,120.596597,1
6777708689,23.714270000000003,120.50663,1
6783775118,23.715629999999997,120.50242,1
9294625095,23.721405999999998,120.593003,1
6783009934,23.72229,120.51525,1
6768443536,23.72767,120.56523999999999,1
6772853005,23.72399,120.51053999999999,1
6776217686,23.72666,120.56138999999999,1
9296541634,23.723003,120.592789,1
6770261421,23.71661,120.50533,1
6770992442,23.71193,120.51026,1
6769990550,23.73538,120.55057,1
6769707149,23.71207,120.51148,1
6784609697,23.71756,120.50081000000002,1
6784329263,23.725279999999998,120.51656000000001,1
9279082651,23.719044,120.59714650000001,1
6774378052,23.71333,120.51198000000001,1
6769194014,23.72411,120.51531999999999,1
6778668411,23.72091,120.51366999999999,1
6770120653,23.73467,120.54858999999999,1
6771263406,23.71484,120.50485,1
6781998870,23.714489999999998,120.50691,1
9295501764,23.720651999999998,120.590856,1
9280460092,23.710156,120.59911299999999,1
9281113307,23.72042,120.600298,1
6782960893,23.713639999999998,120.54543999999999,1
6781835183,23.71837,120.50378,1
6768144545,23.7145,120.50153999999999,1
6775485266,23.721020000000003,120.51061000000001,1
6782382234,23.71968,120.50873,1
9296238043,23.721803,120.59026399999999,1
6774455098,23.73396,120.54643999999999,1
6772948824,23.73251,120.54709,1
6783687413,23.71671,120.50436,1
9276951983,23.721318,120.5977,1
9278562074,23.722873999999997,120.597606,1
6771981123,23.72701,120.51728999999999,1
9277471081,23.711265,120.593542,1
6774893812,23.7227,120.5075,1
6778290604,23.734679999999997,120.54241,1
6777611782,23.71462,120.51416,1
6771591014,23.71629,120.50663999999999,1
6774529911,23.71705,120.50846000000001,1
9277291351,23.720462,120.59855400000001,1
6780731211,23.71661,120.50429,1
6775276997,23.73795,120.54465,1
6774129715,23.715510000000002,120.51162,1
6773601137,23.721629999999998,120.51476000000001,1
6769357672,23.71209,120.50961000000001,1
6776550694,23.71547,120.50821,1
6768372575,23.7153,120.50773000000001,1
9280318763,23.715760999999997,120.591953,1
6770370424,23.74154,120.54948,1
6770028314,23.72145,120.50526,1
9277563106,23.723962,120.5976,1
9278216468,23.722146,120.60023100000001,1
6772358127,23.72578,120.5119,1
9278710555,23.719478,120.592867,1
6772619471,23.727439999999998,120.56263,1
6769667962,23.71227,120.51212,1
6775095723,23.73611,120.54615,1
6784529371,23.7135,120.50568999999999,1
9276745317,23.721505,120.597727,1
9279761195,23.71942,120.59628000000001,1
6771770625,23.7314,120.54163999999999,1
9279837158,23.718637,120.595968,1
6785315479,23.73578,120.54502,1
6774270675,23.74008,120.55009,1
6784786376,23.73264,120.55065,1
9294760026,23.721352,120.596501,1
6771012253,23.7377,120.55118999999999,1
9279530377,23.711428,120.59537399999999,1
6778722453,23.72244,120.50526,1
9277369388,23.711768,120.5992625,1
6772209086,23.73655,120.54529,1
6768090213,23.73081,120.54718000000001,1
6772700948,23.72345,120.5155,1
6782015587,23.71923,120.50778999999999,1
6768985587,23.71653,120.50742,1
6782714287,23.72254,120.50383000000001,1
9281342180,23.719369,120.59886499999999,1
6776985683,23.735879999999998,120.55143000000001,1
9278943411,23.719403,120.59986799999999,1
6777171381,23.72541,120.51198000000001,1
6776732254,23.73919,120.53573,1
6777482374,23.73547,120.54579,1
6781366240,23.71442,120.51176000000001,1
9277956906,23.711465,120.594393,1
6776666277,23.71521,120.5,1
6773376478,23.73353,120.54058,1
6777946903,23.7317,120.54853,1
9281511343,23.717256,120.591948,1
9281274521,23.709942,120.597876,1
6773985510,23.72587,120.51288999999998,1
6783958811,23.726770000000002,120.51638999999999,1
9279623787,23.709573000000002,120.59421299999998,1
6767695646,23.713070000000002,120.50972,1
6770757305,23.7248,120.51216000000001,1
6778847081,23.72315,120.50506999999999,1
6774914065,23.7248,120.51435,1
6770536285,23.74117,120.54533,1
9276877131,23.71058,120.59368700000002,1
6784255415,23.72609,120.56017,1
6777212519,23.73402,120.54738,1
6776138699,23.72854,120.54223,1
9278825418,23.724163,120.59918400000001,1
6782874006,23.72521,120.51495,1
6767976662,23.72617,120.51411999999999,1
9280026072,23.716319,120.59199699999999,1
9279433527,23.719123,120.592123,1
6783360432,23.73859,120.55091000000002,1
6785125645,23.71409,120.51176000000001,1
6771875639,23.73505,120.5497,1
6776052450,23.74005,120.55323,1
6768885958,23.71611,120.50573,1
6773472226,23.72092,120.51156999999999,1
6775903478,23.71463,120.50086,1
6776429652,23.727870000000003,120.51768999999999,1
6774029216,23.71651,120.49975,1
6779060485,23.73919,120.53509,1
6784890028,23.7144,120.5099,1
9278658699,23.711654,120.597321,1
6782225402,23.74087,120.55293999999999,1
6771647502,23.71777,120.50425,1
6772505880,23.726010000000002,120.51885,1
6778468784,23.71399,120.50634,1
9278009585,23.723648999999998,120.600369,1
6783124296,23.74165,120.54723999999999,1
9280128744,23.709782,120.595657,1
6772429689,23.72006,120.50341,1
6784486553,23.72129,120.51231000000001,1
6769836725,23.73665,120.55158999999999,1
9279955258,23.709668,120.595118,1
6775558108,23.73753,120.54947,1
6781648839,23.72462,120.51297,1
6778055842,23.71367,120.50861,1
6773084922,23.72104,120.50216,1
9296709794,23.735177,120.402344,1
9296827776,23.739427,120.404705,1
9266108951,23.735761,120.45910400000001,1
9295334093,23.738526,120.399321,1
9295289248,23.7352,120.40673600000001,1
9267016875,23.735635000000002,120.44368700000001,1
9266218546,23.735762,120.45829199999999,1
9296308375,23.737970999999998,120.40135,1
9265304973,23.73576,120.462616,1
9281606374,23.735777,120.459478,1
9266699886,23.735692,120.44977800000001,1
9265689440,23.735744,120.460664,1
9266022718,23.735699,120.45095400000001,1
9294890278,23.739677,120.40371599999999,1
9266341039,23.735751,120.457172,1
9267158909,23.735642000000002,120.440694,1
9266856454,23.735647,120.445089,1
9266536090,23.735663,120.44666699999999,1
9294405688,23.739608,120.401113,1
9265895917,23.735787,120.459868,1
9265552448,23.735782999999998,120.462231,1
9281708861,23.735757,120.45678799999999,1
9270182381,23.787921,120.44423300000001,1
9270509975,23.787677,120.443882,1
9266450542,23.784419,120.440825,1
9270025024,23.787297,120.447731,1
9269811335,23.781705,120.44211200000001,1
9265446420,23.782304,120.458472,1
9268655257,23.781249,120.445691,1
9266772190,23.782167,120.454825,1
9270242159,23.781839,120.442526,1
9266908194,23.781932,120.451843,1
9269408641,23.783863,120.44950800000001,1
9269967914,23.785528,120.44718400000001,1
9269642405,23.783703,120.441001,1
9265703025,23.782311,120.456506,1
9267308844,23.781953,120.449373,1
9269269525,23.782512,120.447327,1
9267216540,23.781676,120.44577199999999,1
9269380231,23.783812,120.44686599999999,1
9270356476,23.788137,120.442851,1
9269196762,23.782567999999998,120.44883,1
9269725980,23.784082,120.452744,1
9267473653,23.782657999999998,120.451181,1
9269567730,23.781826000000002,120.44361,1
9295633003,23.64304,120.56188,1
9295457064,23.634329,120.46638999999999,1
9295099796,23.639366,120.466936,1
9295971271,23.63966,120.465768,1
9295847632,23.636691,120.4667,1
9296961075,23.635576999999998,120.466493,1
9296623881,23.637067000000002,120.46603200000001,1
9297175070,23.638465,120.467146,1
9295139255,23.613964000000003,120.332621,1
9297067395,23.610964000000003,120.330945,1
9295766354,23.609262,120.331282,1
9296498636,23.612492,120.331883,1
9296031029,23.611467,120.331523,1
9294942768,23.613657999999997,120.332067,1
9294589952,23.61297,120.33193600000001,1
9296129086,23.609821,120.330754,1
9337584759,23.705473,120.4287,1
9349158761,23.797577,120.2244683,1
9355496639,23.797557,120.22728159999998,1
9336548890,23.751164000000003,120.253497,1
9340594482,23.78886,120.273,1
9350173302,23.79093,120.25828999999999,1
9335464700,23.749488,120.25331499999999,1
9345347506,23.797549,120.2377,1
9340451129,23.78969,120.26898,1
9347015365,23.791520000000002,120.24332,1
9335648970,23.749715,120.25413,1
9342392037,23.79111,120.25176,1
9346232150,23.792720000000003,120.22972,1
9337357679,23.748632,120.256556,1
9339614045,23.748841,120.25527199999999,1
9344484177,23.797529,120.226173,1
9347984928,23.78811,120.27505,1
9346530285,23.7931,120.2251,1
9344973583,23.797334,120.23361499999999,1
9339252775,23.750882,120.25563500000001,1
9337603061,23.74922,120.25414599999999,1
9341072222,23.789720000000003,120.26856000000001,1
9340782254,23.78955,120.26956000000001,1
9345065973,23.797387,120.236107,1
9338065906,23.749311,120.25523899999999,1
9342295014,23.79111,120.2522,1
9343345172,23.753891,120.2522,1
9346422034,23.788710000000002,120.27198,1
9346097847,23.79097,120.24739,1
9343576014,23.756542,120.251301,1
9339794713,23.7891,120.27161000000001,1
9338134288,23.751112,120.25443999999999,1
9342076638,23.79114,120.25267,1
9339433949,23.78854,120.27455,1
9348849570,23.753,120.251906,1
9345193223,23.797322,120.239589,1
9339593085,23.78829,120.27569,1
9345729399,23.79746,120.22872,1
9344576980,23.797598999999998,120.224167,1
9337245492,23.750163,120.253556,1
9414980299,23.733483,120.3958523,1
9355951151,23.735723,120.453672,1
9386460018,23.735306,120.40123600000001,1
9357840721,23.735806,120.46028999999999,1
9354650259,23.737610999999998,120.4011,1
9337972460,23.704995,120.427609,1
9356239029,23.70863,120.43341000000001,1
9386578758,23.737709,120.406554,1
9323529467,23.706836,120.42717900000001,1
9337810854,23.70886,120.43308,1
9343688973,23.709057,120.44481499999999,1
9338976276,23.706061,120.428494,1
9336168767,23.706707,120.42831000000001,1
9346683045,23.708799,120.43245800000001,1
9415048119,23.733416000000002,120.401081,1
9344885683,23.708403,120.44459599999999,1
9338668906,23.705824,120.42614499999999,1
9415183176,23.73712,120.397451,1
9322818842,23.706273,120.426125,1
9355575342,23.735714,120.452147,1
9386950908,23.738049,120.40473100000001,1
9338702962,23.70932,120.43375,1
9323082191,23.706441,120.428712,1
9356384907,23.782071,120.453405,1
9348002805,23.785104999999998,120.458359,1
9336939922,23.798983,120.46506000000001,1
9334326245,23.804123999999998,120.45453899999998,1
9347194199,23.784672,120.45183300000001,1
9355236259,23.782229,120.44106699999999,1
9357786085,23.784607,120.442048,1
9336720589,23.801641,120.451026,1
9348345688,23.783545999999998,120.45815900000001,1
9346734321,23.782349,120.446049,1
9347746755,23.804536,120.447741,1
9347618045,23.803048999999998,120.454747,1
9356758186,23.784825,120.45326899999999,1
9343409162,23.802885999999997,120.45346599999999,1
