deviceId,lat,lon,location
9275897800,24.6165,121.8378,5
9262880023,24.62,121.8396,5
6872687455,24.63638,121.82972,5
6851148759,24.63275,121.82547,5
6864659511,24.63405,121.83117,5
9257921226,24.6144,121.8394,5
9264319201,24.5933,121.8532,5
6852913126,24.63307,121.82805,5
6861485243,24.62912,121.823,5
6851421162,24.63478,121.83091,5
9268492639,24.635,121.8256,5
9259984459,24.6213,121.8325,5
9257457526,24.6249,121.8339,5
9275303325,24.5921,121.852,5
9257840830,24.6224,121.8377,5
9274875003,24.621,121.8279,5
6855466092,24.62658,121.82061000000002,5
9260742259,24.6191,121.8429,5
6879932568,24.62661,121.82275,5
9263442172,24.616999999999997,121.8312,5
9257343716,24.6199,121.8294,5
6868069862,24.63115,121.82473,5
6856197402,24.63362,121.82925,5
9255886862,24.5958,121.8475,5
6854318855,24.625,121.81831000000001,5
6864576945,24.62414,121.81873999999999,5
9260076071,24.6182,121.8341,5
9262466169,24.6195,121.8322,5
9261771780,24.619,121.8405,5
9258840708,24.5758,121.8459,5
6861584888,24.62964,121.82298,5
9274580813,24.6186,121.8396,5
6856381068,24.6257,121.82196,5
6879545451,24.624760000000002,121.82113000000001,5
6873942964,24.630779999999998,121.82287,5
9274642480,24.6228,121.8361,5
9260669340,24.6189,121.8274,5
6853677130,24.63503,121.82881,5
6851753509,24.62422,121.81996000000001,5
9261989267,24.612,121.8376,5
6873601041,24.63629,121.83091999999999,5
6859198230,24.63389,121.83039,5
9274037964,24.62,121.8377,5
6876739639,24.62536,121.82026,5
9273735067,24.6213,121.8306,5
6865088775,24.62545,121.82139,5
9275471234,24.6141,121.8412,5
9267870468,24.5836,121.8466,5
9260821810,24.6168,121.8303,5
9255925718,24.5815,121.8462,5
9263579859,24.5772,121.8462,5
6866349236,24.63494,121.83013000000001,5
6867218596,24.63331,121.82793000000001,5
9259759907,24.6157,121.8352,5
6862769068,24.62644,121.81833999999999,5
9274193050,24.6194,121.8371,5
6863708496,24.63345,121.82856000000001,5
9257629960,24.6236,121.8292,5
9260447009,24.5871,121.8482,5
9257773625,24.6186,121.8383,5
9258780205,24.6381,121.8288,5
6858164346,24.63005,121.82583999999999,5
6863100053,24.6265,121.81951000000001,5
9276016746,24.6088,121.82700000000001,5
9259404044,24.5835,121.861,5
9276444528,24.6172,121.8393,5
6874337385,24.63269,121.82456,5
6855570599,24.63295,121.82648999999999,5
6870737874,24.6324,121.82275,5
9257510575,24.6259,121.8311,5
9272919533,24.6358,121.8262,5
6870018121,24.63109,121.82678999999999,5
9258942185,24.5803,121.8608,5
9275731943,24.6151,121.8319,5
6858996752,24.63205,121.82763,5
9256137316,24.5913,121.8533,5
9264139804,24.6343,121.8268,5
9275063663,24.5948,121.8534,5
6879696911,24.636470000000003,121.82858,5
9261661687,24.6351,121.82700000000001,5
9267771788,24.6071,121.8284,5
9262792974,24.618000000000002,121.8278,5
9259315320,24.5896,121.8503,5
6857768362,24.62666,121.82186000000002,5
6867750959,24.62916,121.82503,5
6875178442,24.6274,121.82316999999999,5
9256336997,24.5856,121.8475,5
9259857628,24.6131,121.8329,5
9274221446,24.6211,121.8407,5
9259169207,24.621,121.8354,5
9275183219,24.6098,121.8266,5
9273160186,24.6348,121.8283,5
9274312325,24.6156,121.8405,5
9258163337,24.6161,121.8366,5
9275994106,24.5898,121.8532,5
9276362330,24.6183,121.8311,5
9256273980,24.5747,121.8658,5
9273955434,24.6238,121.8329,5
6875093721,24.62815,121.82413999999999,5
9273893198,24.6162,121.8429,5
6876271377,24.63315,121.8273,5
6860528726,24.63535,121.83096,5
9261538168,24.6358,121.8284,5
9276281667,24.5884,121.8492,5
9258396958,24.6165,121.8336,5
6852233997,24.62529,121.81908,5
9275650607,24.614,121.8367,5
9268201370,24.636999999999997,121.8285,5
6859734802,24.63185,121.82279,5
6861188764,24.63107,121.82356999999999,5
9261848056,24.6196,121.8342,5
9274445558,24.6225,121.8317,5
9263638470,24.6364,121.8268,5
9262273634,24.6176,121.8372,5
9275530826,24.6237,121.8356,5
6866504066,24.63123,121.82600000000001,5
9263764763,24.6145,121.8341,5
9274799214,24.6252,121.8327,5
9258267645,24.6176,121.8363,5
6868994996,24.62979,121.82483,5
9256010397,24.5961,121.8508,5
9274980725,24.5795,121.8463,5
9275298564,24.6111,121.8261,5
9262327110,24.633000000000003,121.7878,5
9272298145,24.6321,121.7935,5
9263974935,24.6269,121.7908,5
6863989855,24.63198,121.8144,5
6852759336,24.62801,121.8189,5
6857643386,24.6295,121.82078,5
9257092098,24.6245,121.791,5
9263038707,24.6264,121.7945,5
6852514629,24.63387,121.81752,5
6867182232,24.635839999999998,121.81343999999999,5
6858712782,24.63072,121.81858999999999,5
6879232632,24.62827,121.82279,5
9259201783,24.6272,121.8077,5
9259017440,24.6231,121.7809,5
9262045458,24.6331,121.8228,5
9273424462,24.6344,121.7925,5
6880372986,24.62394,121.81578999999999,5
6870628094,24.62924,121.8179,5
9268927655,24.6288,121.81,5
9264423923,24.6246,121.8076,5
