deviceId,lat,lon,location
1866866513,25.043571,121.10716399999998,4
1871455096,25.055157,121.12855900000001,4
1862588993,25.045682,121.109669,4
1863599885,25.043782,121.140252,4
8959673007,25.095482999999998,121.271628,4
8959504634,25.097542999999998,121.2691104,4
8957553618,25.092909,121.27728059999998,4
8949336493,25.113823999999997,121.26565749999999,4
8951950511,25.098998,121.2625011,4
8958941098,25.106473,121.25962369999999,4
8947277666,25.117248,121.2605251,4
8955418221,25.093319,121.2735942,4
8947706708,25.107756,121.2719011,4
8947178756,25.106465,121.27275390000001,4
8957873985,25.10584,121.25854170000001,4
8948929952,25.108191,121.2577213,4
8950150997,25.116754999999998,121.25973119999999,4
8947480150,25.103852,121.267885,4
8959033130,25.102314,121.2657131,4
8952281782,25.09485,121.2648662,4
8950232218,25.104104,121.26952450000002,4
8948538270,25.107599,121.2627499,4
8958750302,25.103725,121.26416359999999,4
8952339000,25.093124,121.268002,4
8949675345,25.112636,121.26666979999999,4
8948025470,25.110674,121.2681665,4
8961133961,25.095609,121.26549820000001,4
8955306508,25.100737,121.2744503,4
8959994786,25.102930999999998,121.2629059,4
8948169648,25.107152,121.274192,4
8951651223,25.094109,121.26584979999998,4
8947824088,25.106235,121.2653504,4
8958875478,25.096358,121.26667490000001,4
8952589907,25.095106,121.26470929999999,4
8951224788,25.091686,121.272101,4
8952436796,25.105261,121.25811409999999,4
8949536889,25.110882,121.25465890000001,4
8946330595,25.109531,121.26900630000002,4
8952138221,25.104298999999997,121.2587946,4
8947324161,25.104665,121.2669973,4
8947072773,25.113004999999998,121.2618078,4
8948675056,25.113887,121.2633513,4
8958263682,25.101775,121.2673436,4
8951397684,25.108755,121.25581890000001,4
8956142618,25.097497,121.27377340000001,4
8957766884,25.1033,121.26489879999998,4
8950940237,25.097588000000002,121.2631943,4
8949878559,25.116046,121.2601003,4
8960117178,25.105587,121.26600800000001,4
8949958193,25.114033,121.26862479999998,4
8946984872,25.11597,121.26405109999999,4
8959348895,25.0933,121.27021459999999,4
8958547898,25.100877,121.26258270000001,4
8951479271,25.103289,121.2595627,4
8951157873,25.105847,121.257705,4
8958004025,25.101091,121.26408470000001,4
8951567746,25.095835,121.26410249999999,4
8952063376,25.091957999999998,121.2699761,4
8951020347,25.099663,121.2619507,4
8956587968,25.102738000000002,121.26882250000001,4
8959727370,25.090832000000002,121.2772108,4
8959185595,25.101271,121.25914009999998,4
8956234775,25.092092,121.27397649999999,4
8956841189,25.089508,121.2768348,4
8946178713,25.108349,121.2699619,4
8959236619,25.101489,121.265694,4
8955898010,25.099507,121.27517569999999,4
8957403568,25.0981,121.2737692,4
8955246713,25.098038,121.27573229999999,4
8958143865,25.094096,121.2690835,4
8956054407,25.094606,121.2735688,4
8949496754,25.107172,121.26427340000002,4
8949124811,25.108845000000002,121.260434,4
8956680752,25.099346,121.2723739,4
8955678577,25.09574,121.2775007,4
8951769081,25.102352,121.26008999999999,4
8960009674,25.104654999999998,121.2657193,4
8960932741,25.097109,121.26787790000002,4
8948707001,25.105114,121.27275390000001,4
8950439640,25.111814000000003,121.26729399999999,4
8956303298,25.096083,121.2737251,4
8955903170,25.100876,121.27091029999998,4
8947946242,25.112794,121.2705195,4
8951876292,25.090806,121.27404009999998,4
8957938589,25.096595,121.27154479999999,4
8949253515,25.109574,121.2553293,4
8952676806,25.107072,121.25685929999999,4
8949747057,25.110844,121.25895449999999,4
8946677946,25.107708,121.2731723,4
8948230088,25.108625,121.26339920000001,4
8957685114,25.094435,121.2716825,4
8955103287,25.10171,121.27019540000002,4
6798985336,25.039043,121.37385800000001,4
6825443564,25.045191,121.370375,4
6787496109,24.986527,121.32869099999999,4
6802734407,24.982828,121.32823799999998,4
6803632872,25.052342000000003,121.376077,4
9000031096,25.055049,121.38048290000002,4
6814265478,25.046545000000002,121.37213100000001,4
9004203418,25.052873,121.3785004,4
6825751466,25.049183,121.380882,4
6816227189,25.044976000000002,121.37364,4
9004499366,25.06239,121.3695574,4
8999554206,25.053182,121.3814056,4
6836639371,25.040201,121.373485,4
6818261365,25.043210000000002,121.37221299999999,4
6836992266,25.038493,121.373558,4
9000403595,25.057059,121.3804433,4
9003589289,25.062727,121.37552340000002,4
9007580027,25.055837,121.3775261,4
6831046963,25.035097,121.375776,4
6810166354,25.051718,121.376531,4
6800952165,25.049853,121.37398999999999,4
9002024972,25.055395,121.3686138,4
6792475863,25.048151,121.379644,4
6820884981,24.987111,121.32654099999999,4
6838737534,24.984767,121.33023700000001,4
9000562838,25.053354000000002,121.38033929999999,4
6830874355,24.984208,121.328998,4
9009365370,25.051157999999997,121.3804557,4
6828686403,25.054947,121.38115800000001,4
6792966964,25.049281,121.37043700000001,4
6834293075,25.032985999999998,121.378475,4
6805502712,24.987264,121.325001,4
6789646326,25.034292999999998,121.377723,4
6827481735,25.037682999999998,121.376627,4
8999876963,25.052699,121.3723784,4
9000774020,25.055054000000002,121.3736439,4
8999344305,25.05401,121.37994979999999,4
6803153294,24.984916000000002,121.332004,4
9001778287,25.056245999999998,121.3730545,4
9002488856,25.054725,121.3827993,4
6810090185,25.048593,121.375827,4
8999253099,25.056853,121.37326680000001,4
9001995101,25.054297000000002,121.3744932,4
6834143755,25.053301,121.366849,4
6802359849,25.034167999999998,121.379874,4
9002398766,25.056232,121.38252109999999,4
6803273299,24.979645,121.331075,4
